Name,URL,Rating,RatingVotes,Developer,ReleaseDate,LastUpdated,Technology,Platforms,Classification,WikiPages,Iframe,Description,Features,Controls,FAQ,GameplayVideo,HoverVideo,ThumbnailURL
CubeRealm.io,https://www.crazygames.com/game/cuberealm-io,8.6,"123,209",Voxiom.io,August 2024,N/A,HTML5,N/A,Games » .io » Adventure » Minecraft,N/A,https://games.crazygames.com/en_US/cuberealm-io/index.html?v=1.317,"CubeRealm.io is a captivating online block game inspired by classics like Minecraft and Terraria. In this immersive world, you’ll gather resources, craft tools, and explore diverse biomes from skylands to deep underground caverns. Whether you’re building, battling, or exploring, the game offers endless possibilities with ever-evolving game modes and challenging landscapes to conquer.",N/A,"WASD to move
Space bar to jump
Hold shift to run
Hold C to crouch
Left click to attack or mine
Right click or F to build, interact, or use item
E to open inventory
Enter to chat
/ (slash) to start a command
Hold right click or F to consume food
Right click armor pieces to quickly equip
Crouch + Right Click to skip block interaction
Hold right click to charge a bow and aim
Hold space bar in water to swim up
/spawn - teleport to world spawn point
/tpa - request to teleport to a player
/tpaccept - accept a teleportation request
/tpdeny - deny a teleportation request
/sethome [name] - set current position as a home
/home [name] - teleport to a home
/homes - view all your homes
/protectors list - View a list of your chunk protectors
/protectors addplayer - Allow a player to build in your protected chunks
/protectors removeplayer - Remove the player from your protected chunks allowlist
/protectors listall - List all players who can build in your protected chunks",N/A,N/A,https://videos.crazygames.com/cuberealm-io/3/cuberealm-io-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/cuberealm-io_16x9/20240823093148/cuberealm-io_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Village of Heroes: Roguelike TD,https://www.crazygames.com/game/village-of-heroes-roguelike-td,8.5,986,Evrac Studio,August 2024,October 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Casual » Defense » Tower Defense,N/A,https://games.crazygames.com/en_US/village-of-heroes-roguelike-td/index.html?v=1.317,"Village of Heroes: Roguelike TD is a roguelike tower defense game that blends strategic gameplay with thrilling adventure. Assemble a team of legendary heroes to defend your village from relentless monster invasions. Choose from various heroes, each with unique abilities and roles. Place your heroes wisely and manage your resources to survive against the odds. Build and upgrade your village to unlock new heroes and enhance your defenses. Enjoy the unpredictable and ever-changing challenges that make each run unique. Experience the strategic depth of placing and upgrading your heroes to fend off relentless enemies. Have fun on an unforgettable adventure! Defend your village, recruit legendary heroes, and conquer the monstrous hordes today!",N/A,"Roguelike Adventure: Every run is different! Face new challenges and adapt your strategy to survive.
Tower Defense Strategy: Strategically place your heroes to fend off waves of enemies in a modern Tower Defense style.
Hero Recruitment and Upgrades: Recruit powerful heroes like Archers, Knights, Paladins, and more. Upgrade their abilities to unleash their full potential.
Intense Battles: Engage in epic battles against monstrous hordes and conquer challenging boss fights.
Village Building: Gather resources and upgrade your village to strengthen your defenses.
Powerful Items: Unlock and equip powerful gear to boost your team's strength and abilities.
Endless Replayability: With numerous heroes, items, and challenges, no two games are the same.
Boss Battles: Face off against formidable bosses in chaotic, thrilling encounters.
Web browser (desktop and mobile)
Android",N/A,N/A,https://videos.crazygames.com/village-of-heroes-roguelike-td/1/village-of-heroes-roguelike-td-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/village-of-heroes-roguelike-td_16x9/20241028085702/village-of-heroes-roguelike-td_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Fruit Masters Online,https://www.crazygames.com/game/fruit-masters-online,8.9,"8,510",Tufapps,August 2024,September 2024,HTML5 (Unity WebGL),N/A,Games » Casual » Merge,N/A,https://games.crazygames.com/en_US/fruit-masters-online/index.html?v=1.317,"Fruit Masters Online is a casual merge game that offers an engaging and colorful experience, combining the fun of merging mechanics with the excitement of online multiplayer gameplay. Whether you enjoy playing solo or competing against others, this game delivers a juicy, fruit-filled adventure that will keep you entertained!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/fruit-masters-online/1/fruit-masters-online-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/fruit-masters-online_16x9/20240920023403/fruit-masters-online_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Carousel Idle Clicker,https://www.crazygames.com/game/carousel-idle-clicker,8.8,"4,251",Inex Games,August 2024,September 2024,HTML5 (Unity WebGL),N/A,Games » Clicker » Idle,N/A,https://games.crazygames.com/en_US/carousel-idle-clicker/index.html?v=1.317,"Carousel Idle Clicker is an engaging idle clicker game where you turn a small island into a thriving amusement park empire. You’ll strategically merge and upgrade carousel seats to boost your park's growth and profits. Enjoy vibrant graphics while expanding your park, and watch as your investment pays off, even when you’re not actively playing.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/carousel-idle-clicker/3/carousel-idle-clicker-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/carousel-idle-clicker_16x9/20240826093526/carousel-idle-clicker_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Coloring by Numbers: Pixel House,https://www.crazygames.com/game/coloring-by-numbers-pixel-house,9.1,"6,628",Mirra Games,August 2024,September 2024,HTML5,"Browser (desktop, mobile, tablet), App Store(Android)",Games » Casual » Art » Coloring,N/A,https://games.crazygames.com/en_US/coloring-by-numbers-pixel-house/index.html?v=1.317,"Coloring by Numbers: Pixel House is a soothing puzzle game that transforms the act of coloring into a calming and creative experience. Whether you're looking to unwind after a long day or simply indulge your creative side, this game provides the perfect escape into a world of color and design.",N/A,"July 2024 (Android)
August 2024 (WebGL)
Web browser (desktop and mobile)
Android",N/A,N/A,https://videos.crazygames.com/coloring-by-numbers-pixel-house/1/coloring-by-numbers-pixel-house-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/coloring-by-numbers-pixel-house_16x9/20240909034919/coloring-by-numbers-pixel-house_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Russian Checkers Free,https://www.crazygames.com/game/russian-checkers-free,7.9,"1,399",Smartberry,August 2024,January 2025,HTML5,N/A,Games » Puzzle » Strategy,N/A,https://games.crazygames.com/en_US/russian-checkers-free/index.html?v=1.317,"Russian Checkers Free is a strategic board game that lets you challenge both a powerful AI and real players. With 8 difficulty levels, interactive hints, and the ability to undo moves, you can refine your skills. Whether playing online, against the computer, or sharing the same screen, this game offers various modes and customization options for an engaging experience.",N/A,"Choose the type: online or with a computer or together on the same screen
Playing with the computer, select the opponent's level, handicap and hints
Playing with a friend, choose time control or unlimited
A simple checker moves diagonally forward one square. The king walks diagonally both forward and backward on any free square, but cannot jump over her own.
Taking is mandatory. Beaten checkers and kings are removed only after the turn is completed.
After the capture, if it is possible to continue taking other opponent's checkers, then this continues until it reaches a position from which the fight is impossible. The capture is performed both forward and backward.
The king, after taking it, stands on any free field after a beaten checker.
When fighting through a last row, a simple checker turns into a king and continues the fight according to the rules of the king.
The rule of the Turkish strike is that a checker that has already been beaten, but not removed from the board, stops the beating king or the opponent's checker.
With several options for taking, for example, one or two checkers, the player chooses the option of taking at his discretion.",N/A,N/A,https://videos.crazygames.com/russian-checkers-free/1/russian-checkers-free-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/russian-checkers-free_16x9/20240827034459/russian-checkers-free_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Girlfriend from Hell,https://www.crazygames.com/game/girlfriend-from-hell,7.8,"1,664",Mirra Games,August 2024,N/A,HTML5,"Browser (desktop, mobile, tablet), Steam",Games » Casual » Story,N/A,https://games.crazygames.com/en_US/girlfriend-from-hell/index.html?v=1.317,"Girlfriend From Hell is a 2D arcade puzzle game where you help Miya unleash her fury on Haruto after a heartbreaking rejection. Set up traps using various objects, like toy balls or a sawed-through chair, to make Haruto's life miserable. Your goal is to creatively sabotage his every move in this chaotic revenge quest.",N/A,"May 2024 (Steam)
August 2024 (WebGL)
Web browser (desktop and mobile)
Steam
WASD for the camera
Left mouse button for interaction",N/A,N/A,https://videos.crazygames.com/girlfriend-from-hell/1/girlfriend-from-hell-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/girlfriend-from-hell_16x9/20240820044732/girlfriend-from-hell_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Drop Ahead: Sandbox Madness,https://www.crazygames.com/game/drop-ahead-sandbox-madness,8.1,"2,088",Rassl.me,August 2024,August 2024,HTML5,"Browser (desktop-only), App Store(iOS, Android)",Games » Adventure » Physics,N/A,https://games.crazygames.com/en_US/drop-ahead-sandbox-madness/index.html?v=1.317,"Drop Ahead: Sandbox Madness is an adventure game that offers endless fun and creativity. Jump into the excitement by creating and sharing your own levels, or try out those made by players worldwide. Compete for top spots on the leaderboards. With constant updates, fresh challenges, and customizable skins, the fun never stops. Ready to dive into the madness and show off your skills?",N/A,"May 2024 (iOS)
June 2024 (Android)
August 2024 (WebGL)
Web browser
Android
iOS
WASD = move
Space = jump
H = hide help
V = god mode
X = lock/unlock cursor
R = respawn
C = crouch/fly down
Tab / Esc = Pause",N/A,N/A,https://videos.crazygames.com/drop-ahead-sandbox-madness/1/drop-ahead-sandbox-madness-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/drop-ahead-sandbox-madness_16x9/20240801114822/drop-ahead-sandbox-madness_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Super Thrower,https://www.crazygames.com/game/super-thrower,9.1,"11,568",Famobi,August 2024,N/A,HTML5,N/A,Games » Action » Arcade » Stickman,N/A,https://games.crazygames.com/en_US/super-thrower/index.html?v=1.317,"Get ready for an arcade-packed adventure in Super Thrower, an adventure game where precision meets chaos! You’ll navigate levels by launching objects at enemies with a powerful throw that’ll leave them flying to their demise. With every toss, you’ll need sharp strategy and aim to conquer the level, and if you’re not quick enough, it could be game over. Amp up your gameplay by unlocking skins that let you take on the battlefield in serious style. Whether you're flinging with finesse or unleashing pure mayhem, Super Thrower will have you hooked!",N/A,"Touch objects to grab them and throw them at the enemies
Use WASD / arrow keys / left mouse button to move","Q: Can you pick up everything in Super Thrower?
A: Not all objects can be picked up in Super Thrower. If you are at the beginner level, a table is far too heavy to pick up and throw across the room. 

Q: How do you throw things in Super Thrower?
A: All you have to do to pick an object up in Super Thrower is touch it. That one movement will pick up the object and throw it all in one go.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/super-thrower/1/super-thrower-landscape-611x343_30fps.mov,https://imgs.crazygames.com/super-thrower_16x9/20240828070001/super-thrower_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Paws & Pals Diner,https://www.crazygames.com/game/paws-pals-diner,9.0,"8,663",Orenji Spark,August 2024,January 2025,HTML5 (Unity WebGL),N/A,Games » Casual » Food » Restaurant,N/A,https://games.crazygames.com/en_US/paws-pals-diner/index.html?v=1.317,"Paws & Pals Diner is a casual restaurant management game where you step into the paws of a diner manager, catering to adorable animal customers and staff. In this charming and whimsical world, you'll manage a bustling diner filled with furry friends, unlock delicious foods, and attract a variety of cute customers.",N/A,"Hire Adorable Staff: Recruit a team of lovable animal characters to help run your diner smoothly.
Unlock Tasty Treats: Discover and serve an array of mouth-watering dishes to keep your customers happy.
Attract Unique Customers: Unlock a diverse cast of animal patrons, each with their own quirks and preferences.
Customize Your Diner: Transform your diner with exciting themes and decorations, making it the coziest spot in town.
Achievement System: Earn rewards and accolades for your every interaction, from serving food to catching fish.
Go Fishing: Take a break from the hustle and bustle to relax by the lake and catch a variety of fish to add to your collection.",N/A,N/A,https://videos.crazygames.com/paws-pals-diner/1/paws-pals-diner-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/paws-pals-diner_16x9/20250117031552/paws-pals-diner_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bed Wars,https://www.crazygames.com/game/bed-wars,9.1,"21,747",Mirra Games,August 2024,September 2024,HTML5,N/A,Games » Casual » Defense,N/A,https://games.crazygames.com/en_US/bed-wars/index.html?v=1.317,"Bed Wars is an action-packed casual defense game that immerses you in epic gladiatorial battles with your squad of stickmen. Your journey starts solo, and you aim to protect your base territory while defeating enemies and collecting points along the way.",N/A,"WASD or arrow keys = move
Left mouse button = interact with in-game UI","Q: How does Bed Wars work?
A: Bed Wars is a casual defense game where you lead a fearless squad of stickmen in intense, gladiator-style battles to defend your base. 

Q: What do you do in Bed Wars?
A:  In Bed Wars you capture enemy bases, which are cleverly disguised as beds.",N/A,https://videos.crazygames.com/bed-wars/1/bed-wars-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bed-wars_16x9/20240927063501/bed-wars_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
